"X","Virus","taxonomy_g"
6735,"T112_D__k141_372328||full","Balneola"
6736,"T112_D__k141_387064||full","Seonamhaeicola"
6737,"T112_D__k141_406257||full","Streptococcus"
6738,"T112_D__k141_447176||full","Joostella"
6739,"T112_D__k141_57283||full","GCA-002697625"
6740,"T112_D__k141_607009||full","Hyphobacterium"
6741,"T112_D__k141_634848||full","Prochlorococcus"
6742,"T112_D__k141_671646||full","JJ008"
6743,"T112_D__k141_676951||full","Prochlorococcus_A"
6744,"T112_D__k141_712162||full","UBA8515"
6745,"T112_D__k141_736078||full","Prochlorococcus_B"
6746,"T112_D__k141_746684||full","Prochlorococcus"
6747,"T112_D__k141_751353||full","Prochlorococcus_A"
6748,"T112_D__k141_757765||full","Aquaticitalea"
6749,"T112_D__k141_805606||full","Prochlorococcus_B"
6750,"T112_D__k141_807347||full","TMED112"
6751,"T112_D__k141_810743||full","Synechococcus_C"
6752,"T112_D__k141_916021||full","TMED112"
6753,"T112_D__k141_927523||full","Tenacibaculum"
6754,"T112_D__k141_949699||full","Marinirhabdus"
6755,"T112_D__k141_957098||full","Pelagibacter_A"
6756,"T112_S__k141_1070534||full","Croceibacter"
6757,"T112_S__k141_1105415||full","Winogradskyella"
6758,"T112_S__k141_1128320||full","Hyphobacterium"
6759,"T112_S__k141_113203||lt2gene","Actinomarina"
6760,"T112_S__k141_113203||lt2gene","Actinomarina"
6761,"T112_S__k141_17928||full","Pelagibacter"
6762,"T112_S__k141_224160||full","TMED131"
6763,"T112_S__k141_278727||full","Algibacter_B"
6764,"T112_S__k141_442865||full","ELB16-189"
6765,"T112_S__k141_442865||full","UBA9547"
6766,"T112_S__k141_563831||full","SCGC-AAA160-P02"
6767,"T112_S__k141_565546||full","Pelagibacter"
6768,"T112_S__k141_565786||full","Winogradskyella"
6769,"T112_S__k141_565786||full","Winogradskyella"
6770,"T112_S__k141_581846||full","Winogradskyella"
6771,"T112_S__k141_636295||full","Cellulophaga"
6772,"T112_S__k141_655579||full","Flavobacterium"
6773,"T112_S__k141_688600||full","MB11C04"
6774,"T112_S__k141_711307||full","UBA1994"
6775,"T112_S__k141_711715||full","Psychroserpens"
6776,"T112_S__k141_730496||full","GCA-2698665"
6777,"T112_S__k141_731010||full","HIMB114"
6778,"T112_S__k141_734177||full","Sediminibacterium"
6779,"T112_S__k141_734177||full","Sediminibacterium"
6780,"T112_S__k141_789884||full","BACL14"
6781,"T112_S__k141_833738||full","MEDG-81"
6782,"T112_S__k141_89343||full","Flavobacterium"
6783,"T112_S__k141_942045||full","GCA-2697505"
6784,"T112_S__k141_942683||full","Pelagibacter_A"
6785,"T112_S__k141_994371||full","TMED48"
6786,"T12_S__k141_1058162||full","ARS21"
6787,"T12_S__k141_1086767||full","Streptococcus"
6788,"T12_S__k141_1086767||full","Streptococcus"
6789,"T12_S__k141_1279582||full","Pectobacterium"
6790,"T12_S__k141_281498||full","Flammeovirga"
6791,"T12_S__k141_28512||full","TMED112"
6792,"T12_S__k141_289815||full","CAITNM01"
6793,"T12_S__k141_291136||full","Gelidibacter"
6794,"T12_S__k141_303865||full","UBA7377"
6795,"T12_S__k141_311403||full","Flavobacterium"
6796,"T12_S__k141_368477||full","AG-337-I02"
6797,"T12_S__k141_393625||full","GCA-2691245"
6798,"T12_S__k141_397741||full","GCA-2689925"
6799,"T12_S__k141_439129||full","GCA-2691245"
6800,"T12_S__k141_446065||full","GCA-2689925"
6801,"T12_S__k141_464304||full","Buchnera"
6802,"T12_S__k141_470614||full","Pseudomonas_E"
6803,"T12_S__k141_528105||full","AG-337-I02"
6804,"T12_S__k141_532415||full","GCA-2707915"
6805,"T12_S__k141_670563||full","AG-337-I02"
6806,"T12_S__k141_715046||full","Croceibacter"
6807,"T12_S__k141_717354||full","TMED112"
6808,"T12_S__k141_717354||full","TMED112"
6809,"T12_S__k141_729604||full","UBA7916"
6810,"T12_S__k141_794810||full","Pelagibacter"
6811,"T12_S__k141_834145||full","Cellulophaga"
6812,"T12_S__k141_88301||full","GCA-2690565"
6813,"T12_S__k141_920162||full","Prochlorococcus_A"
6814,"T12_S__k141_976847||full","Winogradskyella"
6815,"T12_S__k141_97857||full","Streptococcus"
6816,"T16_D__k141_1011418||full","TMED211"
6817,"T16_D__k141_1014765||full","GCA-2704625"
6818,"T16_D__k141_1022134||full","GCA-2704625"
6819,"T16_D__k141_1034332||lt2gene","Aquimarina"
6820,"T16_D__k141_1036817||full","UBA7428"
6821,"T16_D__k141_1044327||full","D2472"
6822,"T16_D__k141_1044327||full","D2472"
6823,"T16_D__k141_1063359||full","Cedecea"
6824,"T16_D__k141_1092424||full","Tenacibaculum"
6825,"T16_D__k141_1092424||full","Tenacibaculum"
6826,"T16_D__k141_1092424||full","Tenacibaculum"
6827,"T16_D__k141_1115169||full","UBA1096"
6828,"T16_D__k141_112145||full","UBA9320"
6829,"T16_D__k141_1134223||full","HIMB30"
6830,"T16_D__k141_1137905||full","Hyphobacterium"
6831,"T16_D__k141_1140408||full","Methanomethylovorans"
6832,"T16_D__k141_1140408||full","Methanolobus"
6833,"T16_D__k141_1147943||full","Prochlorococcus_A"
6834,"T16_D__k141_1155455||full","ARS10"
6835,"T16_D__k141_119172||full","ARS10"
6836,"T16_D__k141_1199687||full","Polaribacter"
6837,"T16_D__k141_1206368||full","Flavobacterium"
6838,"T16_D__k141_1217507||full","Joostella"
6839,"T16_D__k141_1230601||full","TMED112"
6840,"T16_D__k141_1309905||full","UBA7446"
6841,"T16_D__k141_1326742||full","ARS21"
6842,"T16_D__k141_1326926||full","UMGS1994"
6843,"T16_D__k141_1334493||full","Urechidicola"
6844,"T16_D__k141_1381441||full","MGIIb-O5"
6845,"T16_D__k141_1385140||full","Sphingobacterium"
6846,"T16_D__k141_1386405||full","GCA-002715885"
6847,"T16_D__k141_1421685||full","Sneathiella"
6848,"T16_D__k141_1449665||full","PIVX01"
6849,"T16_D__k141_1451506||full","GCA-2688965"
6850,"T16_D__k141_1465182||full","Legionella"
6851,"T16_D__k141_148861||full","D2472"
6852,"T16_D__k141_1647||full","ARS21"
6853,"T16_D__k141_165128||full","MED-G11"
6854,"T16_D__k141_191298||full","Pelagibacter"
6855,"T16_D__k141_201483||full","Acinetobacter"
6856,"T16_D__k141_201483||full","Acinetobacter"
6857,"T16_D__k141_2021||full","GCA-2689925"
6858,"T16_D__k141_207387||full","Winogradskyella"
6859,"T16_D__k141_220347||full","Leuconostoc"
6860,"T16_D__k141_221723||full","Marinisoma"
6861,"T16_D__k141_22216||full","TMED15"
6862,"T16_D__k141_249751||full_1","ARS21"
6863,"T16_D__k141_256698||full","Methanofastidiosum"
6864,"T16_D__k141_278644||full","Arcicella"
6865,"T16_D__k141_285108||full","ARS10"
6866,"T16_D__k141_29618||full","Joostella"
6867,"T16_D__k141_296511||full","GCA-002708315"
6868,"T16_D__k141_297253||full","Pelagibacter"
6869,"T16_D__k141_304236||full","Wolbachia"
6870,"T16_D__k141_304236||full","Wolbachia"
6871,"T16_D__k141_330794||full","ARS10"
6872,"T16_D__k141_349732||full","Winogradskyella"
6873,"T16_D__k141_368281||full","Algoriella"
6874,"T16_D__k141_421917||full","Actinomarina"
6875,"T16_D__k141_44258||full","UBA974"
6876,"T16_D__k141_469388||full","GCA-2707915"
6877,"T16_D__k141_469388||full","GCA-2707915"
6878,"T16_D__k141_480221||full","Prochlorococcus_A"
6879,"T16_D__k141_502863||full","Hyphobacterium"
6880,"T16_D__k141_504204||full","GCA-2691245"
6881,"T16_D__k141_533124||full","MED-G11"
6882,"T16_D__k141_533124||full","MED-G11"
6883,"T16_D__k141_536780||full","Streptococcus"
6884,"T16_D__k141_536780||full","Streptococcus"
6885,"T16_D__k141_536780||full","Streptococcus"
6886,"T16_D__k141_536780||full","Streptococcus"
6887,"T16_D__k141_544575||full","AEGEAN-183"
6888,"T16_D__k141_552311||full","Seonamhaeicola"
6889,"T16_D__k141_552826||full","Pelagibacter_A"
6890,"T16_D__k141_571673||full","Sphingobacterium"
6891,"T16_D__k141_572873||full","GCA-2704625"
6892,"T16_D__k141_573611||full","Hyphobacterium"
6893,"T16_D__k141_583504||full","Sediminibacterium"
6894,"T16_D__k141_588924||full","ARS21"
6895,"T16_D__k141_591945||full","UBA3537"
6896,"T16_D__k141_608390||full","AG-414-E02"
6897,"T16_D__k141_62658||full","Pelagibacter_A"
6898,"T16_D__k141_650983||full","Pectobacterium"
6899,"T16_D__k141_650983||full","Samsonia"
6900,"T16_D__k141_658898||full","Hyphobacterium"
6901,"T16_D__k141_667991||full","Pectobacterium"
6902,"T16_D__k141_667991||full","Pectobacterium"
6903,"T16_D__k141_678410||full","Pectobacterium"
6904,"T16_D__k141_702219||full","Tenacibaculum"
6905,"T16_D__k141_734663||full","SAR86A"
6906,"T16_D__k141_744365||full","Methyloumidiphilus"
6907,"T16_D__k141_767158||full","Prochlorococcus"
6908,"T16_D__k141_784168||lt2gene","Gracilibacillus"
6909,"T16_D__k141_831175||full","Xanthomarina"
6910,"T16_D__k141_844789||full","Leeuwenhoekiella"
6911,"T16_D__k141_856551||full","Joostella"
6912,"T16_D__k141_85778||full","GCA-2707915"
6913,"T16_D__k141_920987||0_partial_1","Erythrobacter_A"
6914,"T16_D__k141_934185||full","DT-38"
6915,"T16_D__k141_961354||full","UBA11654"
6916,"T16_D__k141_97546||full","Hyphobacterium"
6917,"T16_S__k141_10441||full","GCA-002691585"
6918,"T16_S__k141_1048256||full","GCA-2720195"
6919,"T16_S__k141_1126514||full","Algibacter_A"
6920,"T16_S__k141_1131781||full","Pelagibacter"
6921,"T16_S__k141_1137637||full","Hyphobacterium"
6922,"T16_S__k141_1149290||full","ARS21"
6923,"T16_S__k141_157620||full","Pelagibacter"
6924,"T16_S__k141_165901||full","HIMB59"
6925,"T16_S__k141_184170||full","SCGC-AAA076-P13"
6926,"T16_S__k141_184170||full","SCGC-AAA076-P13"
6927,"T16_S__k141_212417||full","UBA1994"
6928,"T16_S__k141_309459||full","GCA-2704625"
6929,"T16_S__k141_320649||full","Pelagibacter"
6930,"T16_S__k141_320649||full","Pelagibacter"
6931,"T16_S__k141_326985||full","Flavivirga"
6932,"T16_S__k141_375498||full","Myroides"
6933,"T16_S__k141_447961||full","Actinomarina"
6934,"T16_S__k141_478972||full","Winogradskyella"
6935,"T16_S__k141_478972||full","Winogradskyella"
6936,"T16_S__k141_485721||full","Vibrio"
6937,"T16_S__k141_536501||full","UBA8316"
6938,"T16_S__k141_601285||full","Pusillimonas_A"
6939,"T16_S__k141_608126||full","Croceibacter"
6940,"T16_S__k141_618096||full","TMED220"
6941,"T16_S__k141_658793||full","CAU-1491"
6942,"T16_S__k141_670528||full","Pelagibacter"
6943,"T16_S__k141_678261||full","GCA-2691145"
6944,"T16_S__k141_681326||full","GCA-2689925"
6945,"T16_S__k141_710436||full","JACDAZ01"
6946,"T16_S__k141_755817||full","ARS21"
6947,"T16_S__k141_760471||full","MED-G17"
6948,"T16_S__k141_760471||full","UBA7446"
6949,"T16_S__k141_830437||full","Pelagibacter_A"
6950,"T16_S__k141_837597||full","Pseudoalteromonas"
6951,"T16_S__k141_879367||full","Actinomarina"
6952,"T16_S__k141_879658||full","Planktophila"
6953,"T16_S__k141_898094||full","Winogradskyella"
6954,"T16_S__k141_911723||full","MED-G52"
6955,"T16_S__k141_973440||full","Hyphobacterium"
6956,"T16_S__k141_980027||full","Pelagibacter"
6957,"T16_S__k141_981171||0_partial_1","Halomonas"
6958,"T20_S__k141_1048315||full","Pelagibacter"
6959,"T20_S__k141_1052946||full","Hyphobacterium"
6960,"T20_S__k141_105758||full","JAAYPI01"
6961,"T20_S__k141_1083508||full","SW10"
6962,"T20_S__k141_1173167||full","Tenacibaculum"
6963,"T20_S__k141_1258609||full","Sediminibacterium"
6964,"T20_S__k141_174702||full","MEDG-81"
6965,"T20_S__k141_220806||full","Psychroserpens"
6966,"T20_S__k141_254441||full","Pelagibacter"
6967,"T20_S__k141_266841||full","Hyphobacterium"
6968,"T20_S__k141_271176||full","UBA4465"
6969,"T20_S__k141_368665||full","Dokdonia"
6970,"T20_S__k141_399901||full","SAR86A"
6971,"T20_S__k141_4447||full","Streptococcus"
6972,"T20_S__k141_4447||full","Streptococcus"
6973,"T20_S__k141_83973||full","UBA721"
6974,"T20_S__k141_870962||full","Flavobacterium"
6975,"T20_S__k141_884767||full","DT-34"
6976,"T20_S__k141_887644||full","UBA8316"
6977,"T20_S__k141_9402||full","Croceibacter"
6978,"T24_S__k141_1041227||full","GCA-2691145"
6979,"T24_S__k141_154272||full","Tenacibaculum"
6980,"T24_S__k141_165236||full","Actinomarina"
6981,"T24_S__k141_203945||full","TMED131"
6982,"T24_S__k141_228236||full","Ichthyenterobacterium"
6983,"T24_S__k141_229594||full","Pelagibacter_A"
6984,"T24_S__k141_266615||full","Flaviramulus_A"
6985,"T24_S__k141_28979||full","Pelagibacter_A"
6986,"T24_S__k141_293250||full","GCA-2691145"
6987,"T24_S__k141_297753||full","Synechococcus_E"
6988,"T24_S__k141_349323||full","GCA-2704625"
6989,"T24_S__k141_449692||full","Hyphobacterium"
6990,"T24_S__k141_623076||full","BRH-c54"
6991,"T24_S__k141_706567||full","Winogradskyella"
6992,"T24_S__k141_744732||full","Joostella"
6993,"T24_S__k141_752709||full","Vibrio"
6994,"T24_S__k141_819280||full","Pelagibacter_A"
6995,"T24_S__k141_86034||full","Hyphobacterium"
6996,"T24_S__k141_92349||full","Marinirhabdus"
6997,"T24_S__k141_961387||full","Pseudomonas_E"
6998,"T24_S__k141_996219||full","MED727"
6999,"T28_S__k141_1010362||full","GCA-2704625"
7000,"T28_S__k141_103681||full","GCA-2707915"
7001,"T28_S__k141_103681||full","GCA-2707915"
7002,"T28_S__k141_1093067||full","CAU-1491"
7003,"T28_S__k141_1105720||full","Aquimarina"
7004,"T28_S__k141_111866||full","C7867-001"
7005,"T28_S__k141_1176516||full","ARS21"
7006,"T28_S__k141_119353||full","Competibacter_A"
7007,"T28_S__k141_1238652||full","UBA7377"
7008,"T28_S__k141_1270258||full","Hyphobacterium"
7009,"T28_S__k141_1321583||full","Winogradskyella"
7010,"T28_S__k141_1328605||full","UBA7377"
7011,"T28_S__k141_1334414||full","UBA8649"
7012,"T28_S__k141_170368||full","Hyphobacterium"
7013,"T28_S__k141_187968||full","Aquimarina"
7014,"T28_S__k141_19368||full","SCGC-AAA076-P13"
7015,"T28_S__k141_239692||full","TMED96"
7016,"T28_S__k141_250596||full","UBA7377"
7017,"T28_S__k141_251302||full","GCA-2699365"
7018,"T28_S__k141_262421||full","GCA-2689995"
7019,"T28_S__k141_286258||full","Wolbachia"
7020,"T28_S__k141_331330||full","Prochlorococcus_A"
7021,"T28_S__k141_341036||full","Pelagibacter"
7022,"T28_S__k141_350689||full","Joostella"
7023,"T28_S__k141_359408||full","SAR86A"
7024,"T28_S__k141_380784||full","Flavobacterium"
7025,"T28_S__k141_421457||full","Actinomarina"
7026,"T28_S__k141_53653||full","GCA-2697505"
7027,"T28_S__k141_541557||full","UBA10364"
7028,"T28_S__k141_585131||full","Tenacibaculum"
7029,"T28_S__k141_585131||full","Tenacibaculum"
7030,"T28_S__k141_587642||full","Hyphobacterium"
7031,"T28_S__k141_632770||full","Epulopiscium_A"
7032,"T28_S__k141_632804||full","Vibrio"
7033,"T28_S__k141_716||full","Prochlorococcus_A"
7034,"T28_S__k141_807813||full","UBA7377"
7035,"T28_S__k141_838200||full","Prochlorococcus_A"
7036,"T28_S__k141_853403||full","Croceibacter"
7037,"T28_S__k141_860218||full","Bog-1340"
7038,"T28_S__k141_862075||full","MGIIa-K1"
7039,"T28_S__k141_875746||full","UBA7377"
7040,"T28_S__k141_881847||full","TMED108"
7041,"T28_S__k141_970696||full","UBA7377"
7042,"T28_S__k141_984735||lt2gene","UBA11654"
7043,"T32_S__k141_1012362||full","Streptococcus"
7044,"T32_S__k141_1012362||full","Streptococcus"
7045,"T32_S__k141_1037585||full","AG-337-I02"
7046,"T32_S__k141_1182411||full","Pelagibacter_A"
7047,"T32_S__k141_1213322||full","Winogradskyella"
7048,"T32_S__k141_1219591||full","Tamlana_A"
7049,"T32_S__k141_12588||full","GCA-2704665"
7050,"T32_S__k141_129267||full","UBA7377"
7051,"T32_S__k141_1332603||full","Hyphobacterium"
7052,"T32_S__k141_173617||full","UBA1994"
7053,"T32_S__k141_196910||full","Pelagibacter"
7054,"T32_S__k141_212230||full","Muricauda"
7055,"T32_S__k141_2334||full","Vibrio"
7056,"T32_S__k141_262266||full","Winogradskyella"
7057,"T32_S__k141_339564||full","UBA7805"
7058,"T32_S__k141_354554||full","Dokdonia"
7059,"T32_S__k141_432613||full","GCA-2704625"
7060,"T32_S__k141_433046||full","Hyphobacterium"
7061,"T32_S__k141_440745||full","SAR86A"
7062,"T32_S__k141_440745||full","SAR86A"
7063,"T32_S__k141_440745||full","GCA-2720195"
7064,"T32_S__k141_489087||full","MEDG-81"
7065,"T32_S__k141_51584||full","AG-337-I02"
7066,"T32_S__k141_518202||full","Epulopiscium_A"
7067,"T32_S__k141_604102||full","SAR86A"
7068,"T32_S__k141_61451||full","ARS21"
7069,"T32_S__k141_6566||full","JAAUTG01"
7070,"T32_S__k141_725339||full","UBA9320"
7071,"T32_S__k141_742611||full","Marinirhabdus"
7072,"T32_S__k141_770435||full","UBA11657"
7073,"T32_S__k141_772871||full","Luminiphilus"
7074,"T32_S__k141_866840||full","Pelagibacter_A"
7075,"T32_S__k141_930608||full","SW10"
7076,"T32_S__k141_930764||full","GCA-2704625"
7077,"T32_S__k141_937890||full","CACLCV01"
7078,"T32_S__k141_950370||full","AG-337-I02"
7079,"T36_S__k141_1023915||full","Winogradskyella"
7080,"T36_S__k141_1033042||full","GCA-2704625"
7081,"T36_S__k141_10349||full","Winogradskyella"
7082,"T36_S__k141_1119524||lt2gene","Streptococcus"
7083,"T36_S__k141_1125190||full","Phil12"
7084,"T36_S__k141_1136722||full","Pusillimonas_A"
7085,"T36_S__k141_1147182||full","Casp-actino8"
7086,"T36_S__k141_1186236||full","NBD-18"
7087,"T36_S__k141_1201120||full","SW10"
7088,"T36_S__k141_1207068||full","Tenacibaculum"
7089,"T36_S__k141_1308972||full","GCA-002708715"
7090,"T36_S__k141_1354118||full","GCA-2697345"
7091,"T36_S__k141_15290||full","TMED78"
7092,"T36_S__k141_169743||full","Hyphobacterium"
7093,"T36_S__k141_180882||full","GCA-2691245"
7094,"T36_S__k141_363187||full","MEDG-81"
7095,"T36_S__k141_43175||full","Psychroserpens"
7096,"T36_S__k141_43175||full","Psychroserpens"
7097,"T36_S__k141_43175||full","Winogradskyella"
7098,"T36_S__k141_439544||full","Prochlorococcus_A"
7099,"T36_S__k141_466846||full","AG-337-I02"
7100,"T36_S__k141_468679||full","Flavobacterium"
7101,"T36_S__k141_468679||full","Flavobacterium"
7102,"T36_S__k141_517881||full","SAR86A"
7103,"T36_S__k141_520920||full","TMED48"
7104,"T36_S__k141_589861||full","Flavobacterium"
7105,"T36_S__k141_695554||full","Pelagibacter"
7106,"T36_S__k141_8588||full","Croceibacter"
7107,"T36_S__k141_896651||full","MEDG-81"
7108,"T36_S__k141_91140||full","OM182"
7109,"T36_S__k141_933238||full","TMED96"
7110,"T36_S__k141_943608||full","GCA-2691245"
7111,"T36_S__k141_952118||full","Histophilus"
7112,"T36_S__k141_954928||full","Flavobacterium"
7113,"T40_D__k141_1000639||full","UBA11654"
7114,"T40_D__k141_10242||full","AG-337-I02"
7115,"T40_D__k141_1026799||full","Marinifilum"
7116,"T40_D__k141_1033137||full","TMED108"
7117,"T40_D__k141_1041069||full","Photobacterium"
7118,"T40_D__k141_1069932||full","CACKPV01"
7119,"T40_D__k141_1073632||full","Mf105b01"
7120,"T40_D__k141_1099755||full","GCA-2720865"
7121,"T40_D__k141_1100699||full","Prochlorococcus_B"
7122,"T40_D__k141_11326||full","C7867-002"
7123,"T40_D__k141_1144231||full","Pseudomonas_A"
7124,"T40_D__k141_1146768||full","Tenacibaculum"
7125,"T40_D__k141_1157223||full","Paracoccus"
7126,"T40_D__k141_1175615||full","Pseudomonas_E"
7127,"T40_D__k141_119270||full","Flavobacterium"
7128,"T40_D__k141_1212880||full","Pseudomonas_E"
7129,"T40_D__k141_129580||full","Flavobacterium"
7130,"T40_D__k141_149062||full","Neobacillus"
7131,"T40_D__k141_151465||full","Pelagibacter_A"
7132,"T40_D__k141_160352||full","Clostridioides"
7133,"T40_D__k141_160352||full","Clostridioides"
7134,"T40_D__k141_160352||full","Clostridioides"
7135,"T40_D__k141_160352||full","Clostridioides"
7136,"T40_D__k141_171176||full","Confluentibacter"
7137,"T40_D__k141_173792||full","GCA-2704665"
7138,"T40_D__k141_186594||full","UBA1096"
7139,"T40_D__k141_200333||full","Croceibacter"
7140,"T40_D__k141_201837||full","SAR86A"
7141,"T40_D__k141_201837||full","SAR86A"
7142,"T40_D__k141_202725||full","Herbinix"
7143,"T40_D__k141_224728||full","TMED198"
7144,"T40_D__k141_234768||full","AG-363-N16"
7145,"T40_D__k141_251802||full","Sediminibacterium"
7146,"T40_D__k141_258797||full","Mf105b01"
7147,"T40_D__k141_28352||full","GCA-2689925"
7148,"T40_D__k141_290807||full","D2472"
7149,"T40_D__k141_302199||full","CG-Epi1"
7150,"T40_D__k141_319167||full","Flavobacterium"
7151,"T40_D__k141_322080||full","Pustulibacterium"
7152,"T40_D__k141_331888||full","TMED198"
7153,"T40_D__k141_353904||full","KS41"
7154,"T40_D__k141_3697||full","GCA-2701545"
7155,"T40_D__k141_380986||full","Joostella"
7156,"T40_D__k141_384150||full","Synechococcus_E"
7157,"T40_D__k141_385023||full","AEGEAN-183"
7158,"T40_D__k141_397647||full","Croceibacter"
7159,"T40_D__k141_430857||full","SAR86A"
7160,"T40_D__k141_436403||full","UBA974"
7161,"T40_D__k141_450190||full","Croceibacter"
7162,"T40_D__k141_454115||full","Joostella"
7163,"T40_D__k141_456177||full","GCA-2691245"
7164,"T40_D__k141_459018||full","UBA11654"
7165,"T40_D__k141_468305||full","Hyphobacterium"
7166,"T40_D__k141_496342||full","GCA-2704625"
7167,"T40_D__k141_524633||full","Joostella"
7168,"T40_D__k141_532649||full","Joostella"
7169,"T40_D__k141_536955||full","GCA-002718655"
7170,"T40_D__k141_547757||full","UBA1573"
